sample1	dist	sample2
STP61303_S674_L006	23	STP61302_S637_L006
STP61302_S637_L006	23	STP61303_S674_L006
STP61313_S627_L006	23	STP61303_S674_L006
STP61303_S674_L006	23	STP61313_S627_L006
STP_38249_S244_L004	23	STP62294_S675_L006
STP57875-S4	23	STP70066-S42
STP_50745_S214_L004	23	STP70066-S42
STP_58121_S251_L004	23	STP_35241_S213_L004
STP61218_S630_L006	23	STP_37680_S208_L004
58024_S383_L005	23	STP_38200_S243_L004
STP62294_S675_L006	23	STP_38249_S244_L004
STP_56124A_S217_L004	23	STP_47571_S257_L004
STP_58121_S251_L004	23	STP_47995_S234_L004
STP70066-S42	23	STP_50745_S214_L004
38020_S490_L005	23	STP_56121_S238_L004
STP_47571_S257_L004	23	STP_56124A_S217_L004
STP_35241_S213_L004	23	STP_58121_S251_L004
STP_47995_S234_L004	23	STP_58121_S251_L004
STP_38197_S203_L004	24	55026_S613_L006
STP_47214_S233_L004	24	5599_S107
STP_47571_S257_L004	24	56124_S488_L005
STP_38249_S244_L004	24	58024_S383_L005
60675_S594_L006	24	59712_S585_L006
STP_48351_S230_L004	24	59712_S585_L006
STP_56124B_S236_L004	24	5978_S78
STP_56124A_S217_L004	24	59824_S584_L006
59712_S585_L006	24	60675_S594_L006
STP_56124A_S217_L004	24	6316_S68
STP61782_S632_L006	24	6358_S67
STP63725-S22	24	STP57875-S4
STP63725-S22	24	STP59359-S10
STP_48478_S220_L004	24	STP61303_S674_L006
STP62440_S673_L006	24	STP61656_S671_L006
6358_S67	24	STP61782_S632_L006
STP_48478_S220_L004	24	STP62294_S675_L006
STP61656_S671_L006	24	STP62440_S673_L006
STP57875-S4	24	STP63725-S22
STP59359-S10	24	STP63725-S22
STP_56121_S238_L004	24	STP_35241_S213_L004
STP_56121_S238_L004	24	STP_37681_S209_L004
STP_58121_S251_L004	24	STP_37681_S209_L004
STP_56124B_S236_L004	24	STP_37710_S202_L004
55026_S613_L006	24	STP_38197_S203_L004
58024_S383_L005	24	STP_38249_S244_L004
5599_S107	24	STP_47214_S233_L004
56124_S488_L005	24	STP_47571_S257_L004
STP_56121_S238_L004	24	STP_47995_S234_L004
59712_S585_L006	24	STP_48351_S230_L004
STP61303_S674_L006	24	STP_48478_S220_L004
STP62294_S675_L006	24	STP_48478_S220_L004
STP_56121_S238_L004	24	STP_50745_S214_L004
STP_58121_S251_L004	24	STP_50745_S214_L004
STP_58121_S251_L004	24	STP_52570_S258_L004
STP_58121_S251_L004	24	STP_53446_S221_L004
STP_35241_S213_L004	24	STP_56121_S238_L004
STP_37681_S209_L004	24	STP_56121_S238_L004
STP_47995_S234_L004	24	STP_56121_S238_L004
STP_50745_S214_L004	24	STP_56121_S238_L004
59824_S584_L006	24	STP_56124A_S217_L004
6316_S68	24	STP_56124A_S217_L004
5978_S78	24	STP_56124B_S236_L004
STP_37710_S202_L004	24	STP_56124B_S236_L004
STP_37681_S209_L004	24	STP_58121_S251_L004
STP_50745_S214_L004	24	STP_58121_S251_L004
STP_52570_S258_L004	24	STP_58121_S251_L004
STP_53446_S221_L004	24	STP_58121_S251_L004
5978_S78	25	38033_S487_L005
STP_56124B_S236_L004	25	38033_S487_L005
STP63405_S657_L006	25	40725_S480_L005
STP_42276_S228_L004	25	40725_S480_L005
55026_S613_L006	25	5378_S102
STP60827_S639_L006	25	5446_S100
5378_S102	25	55026_S613_L006
38033_S487_L005	25	5978_S78
STP_56124B_S236_L004	25	59824_S584_L006
STP61303_S674_L006	25	60604_S593_L006
5446_S100	25	STP60827_S639_L006
60604_S593_L006	25	STP61303_S674_L006
STP_35872_S261_L004	25	STP61303_S674_L006
STP63405_S657_L006	25	STP63135_S653_L006
40725_S480_L005	25	STP63405_S657_L006
STP63135_S653_L006	25	STP63405_S657_L006
STP_47995_S234_L004	25	STP68351-S46
STP_58121_S251_L004	25	STP68351-S46
STP61303_S674_L006	25	STP_35872_S261_L004
STP_52570_S258_L004	25	STP_38249_S244_L004
40725_S480_L005	25	STP_42276_S228_L004
STP68351-S46	25	STP_47995_S234_L004
STP_38249_S244_L004	25	STP_52570_S258_L004
STP_56121_S238_L004	25	STP_52570_S258_L004
STP_56121_S238_L004	25	STP_53446_S221_L004
STP_52570_S258_L004	25	STP_56121_S238_L004
STP_53446_S221_L004	25	STP_56121_S238_L004
38033_S487_L005	25	STP_56124B_S236_L004
59824_S584_L006	25	STP_56124B_S236_L004
STP68351-S46	25	STP_58121_S251_L004
40726_S492_L005	26	36108_S596_L006
59419_S505_L005	26	36108_S596_L006
37851_S516_L005	26	37301_S498_L005
37301_S498_L005	26	37851_S516_L005
43606_S519_L005	26	40725_S480_L005
36108_S596_L006	26	40726_S492_L005
STP_47214_S233_L004	26	4332_S66
40725_S480_L005	26	43606_S519_L005
STP63135_S653_L006	26	43606_S519_L005
58024_S383_L005	26	55026_S613_L006
STP61218_S630_L006	26	5599_S107
5978_S78	26	56124_S488_L005
STP62779-S37	26	5717_S84
55026_S613_L006	26	58024_S383_L005
36108_S596_L006	26	59419_S505_L005
56124_S488_L005	26	5978_S78
STP_56124B_S236_L004	26	6206_S93
STP_37710_S202_L004	26	6316_S68
5599_S107	26	STP61218_S630_L006
5717_S84	26	STP62779-S37
43606_S519_L005	26	STP63135_S653_L006
STP_42276_S228_L004	26	STP63135_S653_L006
STP_42276_S228_L004	26	STP63405_S657_L006
STP_35241_S213_L004	26	STP70066-S42
STP70066-S42	26	STP_35241_S213_L004
6316_S68	26	STP_37710_S202_L004
STP_56124A_S217_L004	26	STP_37710_S202_L004
STP63135_S653_L006	26	STP_42276_S228_L004
STP63405_S657_L006	26	STP_42276_S228_L004
4332_S66	26	STP_47214_S233_L004
STP_37710_S202_L004	26	STP_56124A_S217_L004
6206_S93	26	STP_56124B_S236_L004
5446_S100	27	36108_S596_L006
STP_56124A_S217_L004	27	38033_S487_L005
STP61218_S630_L006	27	4332_S66
STP63405_S657_L006	27	43606_S519_L005
STP63405_S657_L006	27	5119_S77
STP_58121_S251_L004	27	5241_S96
36108_S596_L006	27	5446_S100
6206_S93	27	56124_S488_L005
STP60261-S29	27	5717_S84
STP61303_S674_L006	27	5872_S85
STP_58121_S251_L004	27	59712_S585_L006
STP_56124A_S217_L004	27	5978_S78
56124_S488_L005	27	6206_S93
5717_S84	27	STP60261-S29
STP_36557_S249_L004	27	STP61113_S633_L006
4332_S66	27	STP61218_S630_L006
5872_S85	27	STP61303_S674_L006
STP62498_S642_L006	27	STP61656_S671_L006
STP61656_S671_L006	27	STP62498_S642_L006
43606_S519_L005	27	STP63405_S657_L006
5119_S77	27	STP63405_S657_L006
STP61113_S633_L006	27	STP_36557_S249_L004
STP_58121_S251_L004	27	STP_48351_S230_L004
38033_S487_L005	27	STP_56124A_S217_L004
5978_S78	27	STP_56124A_S217_L004
5241_S96	27	STP_58121_S251_L004
59712_S585_L006	27	STP_58121_S251_L004
STP_48351_S230_L004	27	STP_58121_S251_L004
STP63531_S647_L006	28	37300_S512_L005
STP_36772_S248_L004	28	58971_S507_L005
STP_56121_S238_L004	28	59712_S585_L006
STP_37710_S202_L004	28	5978_S78
STP_56121_S238_L004	28	60675_S594_L006
STP_58121_S251_L004	28	60675_S594_L006
37300_S512_L005	28	STP63531_S647_L006
STP_53446_S221_L004	28	STP70066-S42
STP_37316_S222_L004	28	STP_36557_S249_L004
STP_44883_S232_L004	28	STP_36557_S249_L004
58971_S507_L005	28	STP_36772_S248_L004
STP_36557_S249_L004	28	STP_37316_S222_L004
5978_S78	28	STP_37710_S202_L004
STP_36557_S249_L004	28	STP_44883_S232_L004
STP_56121_S238_L004	28	STP_48351_S230_L004
STP70066-S42	28	STP_53446_S221_L004
59712_S585_L006	28	STP_56121_S238_L004
60675_S594_L006	28	STP_56121_S238_L004
STP_48351_S230_L004	28	STP_56121_S238_L004
60675_S594_L006	28	STP_58121_S251_L004
STP68351-S46	29	38020_S490_L005
56124_S488_L005	29	38033_S487_L005
47977_S520_L005	29	40725_S480_L005
60261_S595_L006	29	4254_S86
59418_S587_L006	29	4706_S101
40725_S480_L005	29	47977_S520_L005
6393_S83	29	5119_S77
STP_47995_S234_L004	29	5241_S96
38033_S487_L005	29	56124_S488_L005
STP_37710_S202_L004	29	56124_S488_L005
4706_S101	29	59418_S587_L006
STP68351-S46	29	59712_S585_L006
4254_S86	29	60261_S595_L006
STP61303_S674_L006	29	60642_S591_L006
STP_56124A_S217_L004	29	6206_S93
5119_S77	29	6393_S83
STP63135_S653_L006	29	6393_S83
60642_S591_L006	29	STP61303_S674_L006
STP70066-S42	29	STP62059_S666_L006
6393_S83	29	STP63135_S653_L006
38020_S490_L005	29	STP68351-S46
59712_S585_L006	29	STP68351-S46
STP_48351_S230_L004	29	STP68351-S46
STP62059_S666_L006	29	STP70066-S42
56124_S488_L005	29	STP_37710_S202_L004
5241_S96	29	STP_47995_S234_L004
STP68351-S46	29	STP_48351_S230_L004
6206_S93	29	STP_56124A_S217_L004
STP_45954_S229_L004	30	37301_S498_L005
5241_S96	30	38020_S490_L005
STP63042_S662_L006	30	39177_S493_L005
STP_56124B_S236_L004	30	40725_S480_L005
5119_S77	30	43606_S519_L005
STP63135_S653_L006	30	47977_S520_L005
STP_42276_S228_L004	30	47977_S520_L005
43606_S519_L005	30	5119_S77
6256_S91	30	5119_S77
38020_S490_L005	30	5241_S96
59712_S585_L006	30	5241_S96
STP_48351_S230_L004	30	5241_S96
STP61000_S677_L006	30	5462_S104
5241_S96	30	59712_S585_L006
STP60261-S29	30	60261_S595_L006
STP70066-S42	30	60675_S594_L006
STP_37710_S202_L004	30	6206_S93
5119_S77	30	6256_S91
STP63135_S653_L006	30	6256_S91
60261_S595_L006	30	STP60261-S29
5462_S104	30	STP61000_S677_L006
STP61656_S671_L006	30	STP61626_S638_L006
STP61626_S638_L006	30	STP61656_S671_L006
39177_S493_L005	30	STP63042_S662_L006
47977_S520_L005	30	STP63135_S653_L006
6256_S91	30	STP63135_S653_L006
STP_56124B_S236_L004	30	STP63135_S653_L006
60675_S594_L006	30	STP70066-S42
6206_S93	30	STP_37710_S202_L004
47977_S520_L005	30	STP_42276_S228_L004
37301_S498_L005	30	STP_45954_S229_L004
5241_S96	30	STP_48351_S230_L004
40725_S480_L005	30	STP_56124B_S236_L004
STP63135_S653_L006	30	STP_56124B_S236_L004
5446_S100	31	40726_S492_L005
47977_S520_L005	31	43606_S519_L005
43606_S519_L005	31	47977_S520_L005
STP_38249_S244_L004	31	5241_S96
40726_S492_L005	31	5446_S100
STP62779-S37	31	55026_S613_L006
STP_38194_S260_L004	31	56124_S488_L005
STP62779-S37	31	60261_S595_L006
STP68351-S46	31	60675_S594_L006
STP_38249_S244_L004	31	STP62059_S666_L006
55026_S613_L006	31	STP62779-S37
60261_S595_L006	31	STP62779-S37
60675_S594_L006	31	STP68351-S46
STP_38249_S244_L004	31	STP68351-S46
STP_56121_S238_L004	31	STP70066-S42
56124_S488_L005	31	STP_38194_S260_L004
5241_S96	31	STP_38249_S244_L004
STP62059_S666_L006	31	STP_38249_S244_L004
STP68351-S46	31	STP_38249_S244_L004
STP70066-S42	31	STP_56121_S238_L004
STP_56124A_S217_L004	32	40725_S480_L005
STP_56124B_S236_L004	32	5119_S77
STP_38197_S203_L004	32	5378_S102
STP60265-S54	32	59303_S590_L006
STP_52569_S218_L004	32	6358_S67
STP68351-S46	32	STP60261-S29
59303_S590_L006	32	STP60265-S54
STP_52569_S218_L004	32	STP61782_S632_L006
STP_36557_S249_L004	32	STP62360_S659_L006
STP_56124A_S217_L004	32	STP63135_S653_L006
STP60261-S29	32	STP68351-S46
STP62360_S659_L006	32	STP_36557_S249_L004
5378_S102	32	STP_38197_S203_L004
STP_48351_S230_L004	32	STP_38249_S244_L004
STP_38249_S244_L004	32	STP_48351_S230_L004
6358_S67	32	STP_52569_S218_L004
STP61782_S632_L006	32	STP_52569_S218_L004
40725_S480_L005	32	STP_56124A_S217_L004
STP63135_S653_L006	32	STP_56124A_S217_L004
5119_S77	32	STP_56124B_S236_L004
STP63114_S648_L006	33	37316_S513_L005
STP70066-S42	33	38020_S490_L005
56124_S488_L005	33	5119_S77
5717_S84	33	55026_S613_L006
STP60261-S29	33	55026_S613_L006
STP63312_S641_L006	33	55026_S613_L006
5119_S77	33	56124_S488_L005
55026_S613_L006	33	5717_S84
STP61303_S674_L006	33	5717_S84
58728_S499_L005	33	58077_S500_L005
58077_S500_L005	33	58728_S499_L005
STP61656_S671_L006	33	5872_S85
55026_S613_L006	33	STP60261-S29
5717_S84	33	STP61303_S674_L006
5872_S85	33	STP61656_S671_L006
37316_S513_L005	33	STP63114_S648_L006
55026_S613_L006	33	STP63312_S641_L006
STP_35241_S213_L004	33	STP63725-S22
STP_50745_S214_L004	33	STP63725-S22
38020_S490_L005	33	STP70066-S42
STP63725-S22	33	STP_35241_S213_L004
STP_38249_S244_L004	33	STP_35241_S213_L004
STP_56124A_S217_L004	33	STP_38194_S260_L004
STP_35241_S213_L004	33	STP_38249_S244_L004
STP_53446_S221_L004	33	STP_38249_S244_L004
STP63725-S22	33	STP_50745_S214_L004
STP_38249_S244_L004	33	STP_53446_S221_L004
STP_38194_S260_L004	33	STP_56124A_S217_L004
STP63022_S650_L006	34	37316_S513_L005
STP_56124B_S236_L004	34	38716_S482_L005
5119_S77	34	47977_S520_L005
47977_S520_L005	34	5119_S77
60675_S594_L006	34	5241_S96
STP63135_S653_L006	34	56124_S488_L005
5241_S96	34	60675_S594_L006
STP_38249_S244_L004	34	60675_S594_L006
STP_35872_S261_L004	34	STP61656_S671_L006
37316_S513_L005	34	STP63022_S650_L006
56124_S488_L005	34	STP63135_S653_L006
STP61656_S671_L006	34	STP_35872_S261_L004
STP_56124B_S236_L004	34	STP_38194_S260_L004
60675_S594_L006	34	STP_38249_S244_L004
STP_47995_S234_L004	34	STP_38249_S244_L004
STP_38249_S244_L004	34	STP_47995_S234_L004
38716_S482_L005	34	STP_56124B_S236_L004
STP_38194_S260_L004	34	STP_56124B_S236_L004
38170_S517_L005	35	37316_S513_L005
STP_55236_S219_L004	35	37316_S513_L005
37316_S513_L005	35	38170_S517_L005
STP63135_S653_L006	35	38716_S482_L005
STP_56124A_S217_L004	35	38716_S482_L005
57874_S474_L005	35	40725_S480_L005
STP_48481_S253_L004	35	40725_S480_L005
STP61394_S636_L006	35	40727_S486_L005
STP_56124A_S217_L004	35	5119_S77
STP60827_S639_L006	35	56092_S475_L005
40725_S480_L005	35	57874_S474_L005
STP63135_S653_L006	35	57874_S474_L005
59460_S582_L006	35	58077_S500_L005
58077_S500_L005	35	59460_S582_L006
STP68461-S41	35	STP57875-S4
56092_S475_L005	35	STP60827_S639_L006
40727_S486_L005	35	STP61394_S636_L006
STP63725-S22	35	STP62059_S666_L006
38716_S482_L005	35	STP63135_S653_L006
57874_S474_L005	35	STP63135_S653_L006
STP_48481_S253_L004	35	STP63135_S653_L006
STP_56124B_S236_L004	35	STP63405_S657_L006
STP62059_S666_L006	35	STP63725-S22
STP_53446_S221_L004	35	STP63725-S22
STP57875-S4	35	STP68461-S41
STP_50745_S214_L004	35	STP68461-S41
STP_56124B_S236_L004	35	STP_42276_S228_L004
40725_S480_L005	35	STP_48481_S253_L004
STP63135_S653_L006	35	STP_48481_S253_L004
STP68461-S41	35	STP_50745_S214_L004
STP63725-S22	35	STP_53446_S221_L004
37316_S513_L005	35	STP_55236_S219_L004
38716_S482_L005	35	STP_56124A_S217_L004
5119_S77	35	STP_56124A_S217_L004
STP63405_S657_L006	35	STP_56124B_S236_L004
STP_42276_S228_L004	35	STP_56124B_S236_L004
40725_S480_L005	36	38716_S482_L005
58024_S383_L005	36	38767_S481_L005
38716_S482_L005	36	40725_S480_L005
56124_S488_L005	36	40725_S480_L005
56092_S475_L005	36	40726_S492_L005
STP61396-S33	36	40727_S486_L005
6393_S83	36	43606_S519_L005
STP_56124B_S236_L004	36	43606_S519_L005
57874_S474_L005	36	5119_S77
6316_S68	36	5119_S77
40726_S492_L005	36	56092_S475_L005
40725_S480_L005	36	56124_S488_L005
5119_S77	36	57874_S474_L005
38767_S481_L005	36	58024_S383_L005
STP_36783_S247_L004	36	58024_S383_L005
STP61656_S671_L006	36	60604_S593_L006
5119_S77	36	6316_S68
STP63135_S653_L006	36	6316_S68
43606_S519_L005	36	6393_S83
STP64003-S12	36	STP59359-S10
40727_S486_L005	36	STP61396-S33
60604_S593_L006	36	STP61656_S671_L006
6316_S68	36	STP63135_S653_L006
STP59359-S10	36	STP64003-S12
STP_56121_S238_L004	36	STP68351-S46
STP_47995_S234_L004	36	STP70066-S42
58024_S383_L005	36	STP_36783_S247_L004
STP_38249_S244_L004	36	STP_37681_S209_L004
STP_37681_S209_L004	36	STP_38249_S244_L004
STP_50745_S214_L004	36	STP_38249_S244_L004
STP_52569_S218_L004	36	STP_38272_S246_L004
STP70066-S42	36	STP_47995_S234_L004
STP_38249_S244_L004	36	STP_50745_S214_L004
STP_38272_S246_L004	36	STP_52569_S218_L004
STP68351-S46	36	STP_56121_S238_L004
43606_S519_L005	36	STP_56124B_S236_L004
STP_38249_S244_L004	37	38020_S490_L005
STP_56124B_S236_L004	37	47977_S520_L005
STP_42276_S228_L004	37	5119_S77
59419_S505_L005	37	56092_S475_L005
56092_S475_L005	37	59419_S505_L005
STP_38249_S244_L004	37	59712_S585_L006
STP61656_S671_L006	37	60642_S591_L006
STP61755-S16	37	STP59359-S10
STP62360_S659_L006	37	STP61113_S633_L006
60642_S591_L006	37	STP61656_S671_L006
STP59359-S10	37	STP61755-S16
STP61113_S633_L006	37	STP62360_S659_L006
STP63114_S648_L006	37	STP63022_S650_L006
STP63022_S650_L006	37	STP63114_S648_L006
STP_56124A_S217_L004	37	STP63405_S657_L006
STP_36772_S248_L004	37	STP66777-S38
STP66777-S38	37	STP_36772_S248_L004
38020_S490_L005	37	STP_38249_S244_L004
59712_S585_L006	37	STP_38249_S244_L004
5119_S77	37	STP_42276_S228_L004
STP_56124A_S217_L004	37	STP_42276_S228_L004
STP63405_S657_L006	37	STP_56124A_S217_L004
STP_42276_S228_L004	37	STP_56124A_S217_L004
47977_S520_L005	37	STP_56124B_S236_L004
5119_S77	38	38716_S482_L005
56124_S488_L005	38	38716_S482_L005
STP_47571_S257_L004	38	40725_S480_L005
STP61478-S35	38	40727_S486_L005
STP_56124A_S217_L004	38	43606_S519_L005
38716_S482_L005	38	5119_S77
STP_48481_S253_L004	38	5119_S77
STP_56121_S238_L004	38	5241_S96
59856_S580_L006	38	55026_S613_L006
38716_S482_L005	38	56124_S488_L005
STP63405_S657_L006	38	56124_S488_L005
59419_S505_L005	38	58972_S508_L005
STP60827_S639_L006	38	58972_S508_L005
STP61302_S637_L006	38	59303_S590_L006
STP61303_S674_L006	38	59303_S590_L006
STP61313_S627_L006	38	59303_S590_L006
58972_S508_L005	38	59419_S505_L005
55026_S613_L006	38	59856_S580_L006
STP68461-S41	38	STP59359-S10
58972_S508_L005	38	STP60827_S639_L006
59303_S590_L006	38	STP61302_S637_L006
59303_S590_L006	38	STP61303_S674_L006
59303_S590_L006	38	STP61313_S627_L006
40727_S486_L005	38	STP61478-S35
STP_44883_S232_L004	38	STP62360_S659_L006
STP_47571_S257_L004	38	STP63135_S653_L006
56124_S488_L005	38	STP63405_S657_L006
STP_37681_S209_L004	38	STP63725-S22
STP59359-S10	38	STP68461-S41
STP_35241_S213_L004	38	STP68461-S41
STP_53446_S221_L004	38	STP68461-S41
STP68461-S41	38	STP_35241_S213_L004
STP_38172_S204_L004	38	STP_37524_S197_L004
STP63725-S22	38	STP_37681_S209_L004
STP_37524_S197_L004	38	STP_38172_S204_L004
STP62360_S659_L006	38	STP_44883_S232_L004
40725_S480_L005	38	STP_47571_S257_L004
STP63135_S653_L006	38	STP_47571_S257_L004
5119_S77	38	STP_48481_S253_L004
STP68461-S41	38	STP_53446_S221_L004
5241_S96	38	STP_56121_S238_L004
43606_S519_L005	38	STP_56124A_S217_L004
56092_S475_L005	39	36108_S596_L006
STP63022_S650_L006	39	38170_S517_L005
57874_S474_L005	39	38716_S482_L005
STP_48481_S253_L004	39	38716_S482_L005
58972_S508_L005	39	40726_S492_L005
5717_S84	39	4254_S86
STP_56124A_S217_L004	39	47977_S520_L005
56092_S475_L005	39	5446_S100
36108_S596_L006	39	56092_S475_L005
5446_S100	39	56092_S475_L005
4254_S86	39	5717_S84
38716_S482_L005	39	57874_S474_L005
STP62360_S659_L006	39	5860_S70
40726_S492_L005	39	58972_S508_L005
STP_56124B_S236_L004	39	6393_S83
STP62440_S673_L006	39	STP61626_S638_L006
STP_37174_S201_L004	39	STP61782_S632_L006
5860_S70	39	STP62360_S659_L006
STP61626_S638_L006	39	STP62440_S673_L006
38170_S517_L005	39	STP63022_S650_L006
STP_55236_S219_L004	39	STP63022_S650_L006
STP_56124B_S236_L004	39	STP_36960_S210_L004
STP61782_S632_L006	39	STP_37174_S201_L004
STP_58121_S251_L004	39	STP_38249_S244_L004
38716_S482_L005	39	STP_48481_S253_L004
STP63022_S650_L006	39	STP_55236_S219_L004
47977_S520_L005	39	STP_56124A_S217_L004
6393_S83	39	STP_56124B_S236_L004
STP_36960_S210_L004	39	STP_56124B_S236_L004
STP_38249_S244_L004	39	STP_58121_S251_L004
56124_S488_L005	40	43606_S519_L005
6256_S91	40	43606_S519_L005
5978_S78	40	5119_S77
STP_47571_S257_L004	40	5119_S77
STP61303_S674_L006	40	5398_S103
43606_S519_L005	40	56124_S488_L005
6393_S83	40	56124_S488_L005
STP63405_S657_L006	40	57874_S474_L005
STP_42276_S228_L004	40	57874_S474_L005
5119_S77	40	5978_S78
STP63135_S653_L006	40	5978_S78
STP61626_S638_L006	40	60642_S591_L006
43606_S519_L005	40	6256_S91
56124_S488_L005	40	6393_S83
5398_S103	40	STP61303_S674_L006
60642_S591_L006	40	STP61626_S638_L006
5978_S78	40	STP63135_S653_L006
57874_S474_L005	40	STP63405_S657_L006
STP_48481_S253_L004	40	STP63405_S657_L006
STP_37681_S209_L004	40	STP64003-S12
STP_58121_S251_L004	40	STP70066-S42
STP_38200_S243_L004	40	STP_37524_S197_L004
STP64003-S12	40	STP_37681_S209_L004
STP_37524_S197_L004	40	STP_38200_S243_L004
57874_S474_L005	40	STP_42276_S228_L004
STP_48481_S253_L004	40	STP_42276_S228_L004
5119_S77	40	STP_47571_S257_L004
STP63405_S657_L006	40	STP_48481_S253_L004
STP_42276_S228_L004	40	STP_48481_S253_L004
STP70066-S42	40	STP_58121_S251_L004
43606_S519_L005	41	38716_S482_L005
STP63405_S657_L006	41	38716_S482_L005
STP_42276_S228_L004	41	38716_S482_L005
STP_47571_S257_L004	41	38716_S482_L005
STP_37710_S202_L004	41	40725_S480_L005
38716_S482_L005	41	43606_S519_L005
57874_S474_L005	41	43606_S519_L005
STP_48481_S253_L004	41	43606_S519_L005
56124_S488_L005	41	47977_S520_L005
STP69976-S44	41	47977_S520_L005
6206_S93	41	5119_S77
58972_S508_L005	41	5446_S100
47977_S520_L005	41	56124_S488_L005
STP_42276_S228_L004	41	56124_S488_L005
43606_S519_L005	41	57874_S474_L005
STP62440_S673_L006	41	5872_S85
5446_S100	41	58972_S508_L005
STP_37173_S200_L004	41	59824_S584_L006
5119_S77	41	6206_S93
STP63135_S653_L006	41	6206_S93
STP64006-S55	41	STP60265-S54
STP64006-S55	41	STP61303_S674_L006
5872_S85	41	STP62440_S673_L006
6206_S93	41	STP63135_S653_L006
38716_S482_L005	41	STP63405_S657_L006
STP60265-S54	41	STP64006-S55
STP61303_S674_L006	41	STP64006-S55
STP_37681_S209_L004	41	STP68461-S41
47977_S520_L005	41	STP69976-S44
STP_48351_S230_L004	41	STP70066-S42
STP_56124A_S217_L004	41	STP_36960_S210_L004
59824_S584_L006	41	STP_37173_S200_L004
STP68461-S41	41	STP_37681_S209_L004
40725_S480_L005	41	STP_37710_S202_L004
38716_S482_L005	41	STP_42276_S228_L004
56124_S488_L005	41	STP_42276_S228_L004
38716_S482_L005	41	STP_47571_S257_L004
STP70066-S42	41	STP_48351_S230_L004
43606_S519_L005	41	STP_48481_S253_L004
STP_36960_S210_L004	41	STP_56124A_S217_L004
58972_S508_L005	42	36108_S596_L006
40725_S480_L005	42	38033_S487_L005
STP63135_S653_L006	42	38033_S487_L005
6316_S68	42	38716_S482_L005
38033_S487_L005	42	40725_S480_L005
STP61303_S674_L006	42	4294_S81
STP60261-S29	42	5241_S96
STP61313_S627_L006	42	5398_S103
STP_36960_S210_L004	42	56124_S488_L005
59460_S582_L006	42	58728_S499_L005
36108_S596_L006	42	58972_S508_L005
58728_S499_L005	42	59460_S582_L006
STP_56124B_S236_L004	42	6256_S91
38716_S482_L005	42	6316_S68
5241_S96	42	STP60261-S29
4294_S81	42	STP61303_S674_L006
5398_S103	42	STP61313_S627_L006
STP64006-S55	42	STP61313_S627_L006
STP62498_S642_L006	42	STP61626_S638_L006
STP68461-S41	42	STP62059_S666_L006
STP61626_S638_L006	42	STP62498_S642_L006
38033_S487_L005	42	STP63135_S653_L006
STP_37710_S202_L004	42	STP63135_S653_L006
STP61313_S627_L006	42	STP64006-S55
STP62059_S666_L006	42	STP68461-S41
56124_S488_L005	42	STP_36960_S210_L004
STP63135_S653_L006	42	STP_37710_S202_L004
6256_S91	42	STP_56124B_S236_L004
6393_S83	43	40725_S480_L005
STP63748-S56	43	40725_S480_L005
STP_37524_S197_L004	43	42272_S479_L005
STP61313_S627_L006	43	4294_S81
STP62440_S673_L006	43	60604_S593_L006
STP63405_S657_L006	43	6316_S68
40725_S480_L005	43	6393_S83
STP_42276_S228_L004	43	6393_S83
STP_56124A_S217_L004	43	6393_S83
STP61303_S674_L006	43	STP60827_S639_L006
STP_37316_S222_L004	43	STP61113_S633_L006
STP60827_S639_L006	43	STP61303_S674_L006
4294_S81	43	STP61313_S627_L006
60604_S593_L006	43	STP62440_S673_L006
STP_35872_S261_L004	43	STP62440_S673_L006
STP_36783_S247_L004	43	STP62876_S651_L006
6316_S68	43	STP63405_S657_L006
STP_47571_S257_L004	43	STP63405_S657_L006
40725_S480_L005	43	STP63748-S56
STP_56124B_S236_L004	43	STP63748-S56
STP62440_S673_L006	43	STP_35872_S261_L004
STP62876_S651_L006	43	STP_36783_S247_L004
